id,input,output
nikluge-au-2022-train-005314,실트에 &company& 잇길래 성인용품점 뭔일낫나햇는데 &name& 노래제목인가봄,1
nikluge-au-2022-train-005315,내가만약 한남이엇으면 벌써 올라가서 줘패지않앗을까?,1
nikluge-au-2022-train-005316,한남전문,1
nikluge-au-2022-train-005317,제발누가 신상좀털어줬음좋겟네 ~,1
nikluge-au-2022-train-005318,평생햄버거만처먹고 유병장수해라,1
nikluge-au-2022-train-005319,한남 유충이라는 말밖에는,1
nikluge-au-2022-train-005320,나중딩때는 단백질소녀?,0
nikluge-au-2022-train-005321,도서관에 잇엇음,0
nikluge-au-2022-train-005322,저게 책제목임,0
nikluge-au-2022-train-005323,저는 하나씩 벗기다가 양말만 냄겨놓고싶어요.....,0
nikluge-au-2022-train-005324,한남새끼 여성타겟으로 뷰티유투버하는거 너무 웃겨서 뒤져버리겠음,1
nikluge-au-2022-train-005325,골넌쥴알고 후닥닥인낫잔아,0
nikluge-au-2022-train-005326,옛날 남돌노래듣는데 뮤비땜에 웃겨죽을거같음 뚝딱이대잔치열림,0
nikluge-au-2022-train-005327,방금전까지 ㅌ친구랑 카톡으로 남혐메시지 주고받앗는걸~,1
nikluge-au-2022-train-005328,실트에 치코리타....,0
nikluge-au-2022-train-005329,미친영화,1
nikluge-au-2022-train-005330,근데 저런인형탈볼때마다 어케 움직이는건지 넘궁금함,0
nikluge-au-2022-train-005331,지금이후러 &company&들어오면 개빡빡이한남&name&,1
nikluge-au-2022-train-005332,료 너무 허술한데..,0
nikluge-au-2022-train-005333,쟤들이 할줄아는건 성매매밖에없음,1
nikluge-au-2022-train-005334,나도전에 친척주소받아적을일잇엇는데 이태원도아니어서 방심하고잇다가 한남아파트나와서 죽엇음,1
nikluge-au-2022-train-005335,아까 거울봣는데진짜 거울깨질뻔,0
nikluge-au-2022-train-005336,여자 트로피취급하는거하며...,1
nikluge-au-2022-train-005337,머라 더 할말이업음 한남농축액 진성 한남,1
nikluge-au-2022-train-005338,디엠 보내놓고 덧붙이고싶은말잇어서 다시들어갓는데 상대분이 답장쓰는표시떳어,0
nikluge-au-2022-train-005339,걍 내년에 가야갯내,0
nikluge-au-2022-train-005340,강남 어쩌구미술관에서엽니다.,0
nikluge-au-2022-train-005341,남아잇으면 나랑운명이라서 사는거고 아님 죽어,1
nikluge-au-2022-train-005342,&brand&보는데 갑자기 &name&나와서 기분 막더러워지려는찰나 &name&한테 이빨이 다 뽑히더라....,1
nikluge-au-2022-train-005343,비옥한 토양만보면 어머니젖가슴이래,0
nikluge-au-2022-train-005344,비유가 왜구렇게 흘러가냐?,0
nikluge-au-2022-train-005345,한두번이아님,0
nikluge-au-2022-train-005346,그럼나도 망치로 남자대갈통후려깨는게 취민데 술쳐먹고 정도가 지나쳣다고하면 그게 말이야방구야,1
nikluge-au-2022-train-005347,나 저카드처음봐,0
nikluge-au-2022-train-005348,ㅁ99ㅐ미가 우네,0
nikluge-au-2022-train-005349,아 나가노 새끼 능력도없고 졸래 무식한와중에 지나치게 정의감만 충만함....,1
nikluge-au-2022-train-005350,쟤만한 민폐캐릭을 본적이없다,1
nikluge-au-2022-train-005351,여윽시남자새끼들이문제야,1
nikluge-au-2022-train-005352,억퀘 현실냄져를 글케 영혼까지착즙해낼수잇는건지..,1
nikluge-au-2022-train-005353,감성 진자루이상해서 어디껀지보면 꼭 러시아꺼야,1
nikluge-au-2022-train-005354,검색해봐도 미친것같은 칼로리태우기운동밖에 안나와,1
nikluge-au-2022-train-005355,남성성재기한 한남들 얘기는 왜 쏙 빼놓고서 남자보다 키큰여성 근육질여성만 비정상이라고 후두려패냐 ㅜㅜ?,1
nikluge-au-2022-train-005356,보나마나한남새끼겟지,1
nikluge-au-2022-train-005357,한남충 죽는 내용이라 별 감흥없엇는데 이건 너무 슬프고 그렇네 돌이킬수업는 걸음이라니,1
nikluge-au-2022-train-005358,설마 애비면 범죄 저질러도 용인하는게 자식 도리라고생각해서 저런글싸지르는거임?,1
nikluge-au-2022-train-005359,안찾아보고 똥글싸지르는건 니가하는짓이다,1
nikluge-au-2022-train-005360,이 똘추한남새끼야,1
nikluge-au-2022-train-005361,구구절절 맞는말하는데 한남들이 본인들 꼴보기싫다고 접기요청눌럿나봄,1
nikluge-au-2022-train-005362,무브라익어재기,1
nikluge-au-2022-train-005363,맨날 저 동그란구덩이에 쏙들어가서 잠자는데 ㄹㅇ...귀여워서 지나가는 한남뒤통수 탁때려버려,1
nikluge-au-2022-train-005364,01년생이면 한남유충이갯네.....,1
nikluge-au-2022-train-005365,한번만더켜지면 쇄도우뽁씽으로 한녀의뜨거운맛을보여줄것이다,1
nikluge-au-2022-train-005366,&affiliation&반대 &affiliation&반대는 그렇다쳐도 ㅋㅋ비페미 ㅋㅋ페미반대 ㅌㅋ ㅌㅌ이건도무지 이해할수가넙음...,1
nikluge-au-2022-train-005367,나 중고딩때 나온노랜데..,0
nikluge-au-2022-train-005368,토나오는 한남판타지,1
nikluge-au-2022-train-005369,헐크배우도 무릎갈아없어질때까지 빌어야한다,1
nikluge-au-2022-train-005370,잘뒈졋네요~,1
nikluge-au-2022-train-005371,냄저여자친구 사이면 집에 벌컥벌컥드가도 되는부분이냐?,1
nikluge-au-2022-train-005372,상황 맥락은다르지만 한남도 같잖은이유로 여자죽이려고 건물에불지른적있지않냐,1
nikluge-au-2022-train-005373,여태 도태안되고 뭐햇냐?,1
nikluge-au-2022-train-005374,저런거보면ㄹㅇ꿀빨고있는건 느그들인듯,1
nikluge-au-2022-train-005375,뭐래 똘추새끼가,1
nikluge-au-2022-train-005376,한남들은 여성 불법촬영한거 p2p사이트에 200원 300원 주고 사고팔아서 돈벌면서,1
nikluge-au-2022-train-005377,학언끝나고 친구한테 택배받아오기로햇는데 내폰꺼지는바람에 엇갈리고 ..,0
nikluge-au-2022-train-005378,친구화나고 ..,0
nikluge-au-2022-train-005379,와중에 집와보니까 생일선물받은거 학원에 두고왓어....,0
nikluge-au-2022-train-005380,연예인 인증하면 바로 가입시켜주는게 너무 웃겨디지갯음,1
nikluge-au-2022-train-005381,분명 같이 설명 듣고분류작업한건대 개좃같이해놔서 내가다시다함,1
nikluge-au-2022-train-005382,성범죄자놈들 솜방망이 처벌받고 감방에서 등따시고 배부르게 잇다가 이제 막 출소해서 자유를 만끽하려는 찰나 코너에서 나랑 마주치는거임,1
nikluge-au-2022-train-005383,조회수 상위권이길래 아직도 한남특유 토나오는 내용애서 못벗어난나 궁금해서 잠깐봣는데 ㄹㅇ 토나와,1
nikluge-au-2022-train-005384,저런트롤이 솔직히 한명쯤 잇을거라거 예상은햇지만 진짜로잇을줄이야 애한테못하는말이업는 미친자여,1
nikluge-au-2022-train-005385,나도그냥뭐....몰라....,0
nikluge-au-2022-train-005386,하고싶은디 어저갯어,0
nikluge-au-2022-train-005387,해야지머.....,0
nikluge-au-2022-train-005388,``너는 생긴것부터 한남``,1
nikluge-au-2022-train-005389,반대로 &name& 누군지찾겟다고 무고한 사람 신상털어서 카톡보내고 문자보내던 한남들 생각나서 짜증나쥭겟음,1
nikluge-au-2022-train-005390,글고 어휴 무엇보다도 한남냄새 넘 풀풀나서 무서울것도 싹다 날라간듯,1
nikluge-au-2022-train-005391,&name& 좆같다진짜,1
nikluge-au-2022-train-005392,어케 사람이저렇게 졸렬하냐,1
nikluge-au-2022-train-005393,깜방보내라,1
nikluge-au-2022-train-005394,한남새끼들 단체로 히말라야 등정가라 가서 크레바스 밟고 빠져라,1
nikluge-au-2022-train-005395,지가하는말이다정의고 바른말인줄알고잇음,1
nikluge-au-2022-train-005396,한번꼰대는 영원한 꼰대임,1
nikluge-au-2022-train-005397,&location& 남성이라고 정정하세요,1
nikluge-au-2022-train-005398,커비를 한남착즙 수단으로쓰지마...,1
nikluge-au-2022-train-005399,내가 사후세계는 안믿지만 저새끼만큼은 지옥에서 영원히 불탔으면 좋겠다고 생각함,1
nikluge-au-2022-train-005400,어떻게 저렇게 못생긴주제에 아이돌을하겠다는거지?,1
nikluge-au-2022-train-005401,너무 정도를지나쳤어,1
nikluge-au-2022-train-005402,진짜 못생겼다,1
nikluge-au-2022-train-005403,영화는 러닝타임내내 공정하지않은 공권력에 한남을 왕창 버무려서 보여주는데 제목이 공정사회라니,1
nikluge-au-2022-train-005404,인간의 추악함이아니라 남자의추악함이겟지,1
nikluge-au-2022-train-005405,저거 다 나같은데,0
nikluge-au-2022-train-005406,니나 거울쳐봐,1
nikluge-au-2022-train-005407,진성한남새끼야..,1
nikluge-au-2022-train-005408,좆같은 한남새끼 다 뒤졋으면..,1
nikluge-au-2022-train-005409, 남자다 죽엇으면좋겟누,1
nikluge-au-2022-train-005410,한남새끼 모에화하지마라 더럽게..,1
nikluge-au-2022-train-005411,오빠 필요업으니까 언니줘,0
nikluge-au-2022-train-005412,하갯읍니다,0
nikluge-au-2022-train-005413,귓구멍이짝짝인가,1
nikluge-au-2022-train-005414,애기들타는거 아니냐구요,0
nikluge-au-2022-train-005415,계좌받앗는데 남자새끼네,1
nikluge-au-2022-train-005416,가성비한남충?,1
nikluge-au-2022-train-005417,근데 한남들 얼굴너무.. 다 가기서거기임,1
nikluge-au-2022-train-005418,활동성 재기,1
nikluge-au-2022-train-005419,한남 헛된희망품지말고 군대나가라,1
nikluge-au-2022-train-005420,나고삼때 하건수학선생님 이랑 너무닮앗어,0
nikluge-au-2022-train-005421,얼마나 교육을 좆같이시키면 이런 개소리를하냐,1
nikluge-au-2022-train-005422,저런꼰대는 되지말기가 인생기본목표,1
nikluge-au-2022-train-005423,1. 남자나와서 싫음,1
nikluge-au-2022-train-005424,2. 더러운남자 나와서 싫음,1
nikluge-au-2022-train-005425,5. 남자시러,1
nikluge-au-2022-train-005426,웅 자미두수,0
nikluge-au-2022-train-005427,그거 음력생일입력해야돼,0
nikluge-au-2022-train-005428,이제 애비를 애비라고부르지않으면 입안에 가시가퐈다닥돋음..,1
nikluge-au-2022-train-005429,그래서 한남들이..,1
nikluge-au-2022-train-005430,한남개조패고싶다,1
nikluge-au-2022-train-005431,어차피 다 한남인건 똑같지만..,1
nikluge-au-2022-train-005432,아진짜개우샥요,0
nikluge-au-2022-train-005433,침줄줄흘름 담에또바요,0
nikluge-au-2022-train-005434,집안팎으로 한녀한남투성이다,1
nikluge-au-2022-train-005435,한남혐오.,1
nikluge-au-2022-train-005436,나는 한남충알러지,1
nikluge-au-2022-train-005437,&name&언니와 긁밥의식사 보장하라!!,0
nikluge-au-2022-train-005438,나 겨울방학대면 갈게,0
nikluge-au-2022-train-005439,한번보좌잉~~~,0
nikluge-au-2022-train-005440,밖에 비온다..,0
nikluge-au-2022-train-005441,한 것 없이 그저 멍청이가 되었네,1
nikluge-au-2022-train-005442,찐따테스트로 써도되겠는데,1
nikluge-au-2022-train-005443,아 진짜 개웃겨,0
nikluge-au-2022-train-005444,아나 징그럽다고,1
nikluge-au-2022-train-005445,맘에들어,0
nikluge-au-2022-train-005446,흙으로돌아가야할사회악,1
nikluge-au-2022-train-005447,다음부터는 이제 주면 적당히 거절할려그요..,0
nikluge-au-2022-train-005448,사장 감기걸려갖고 아픈와중에도 소라삶아주는데,0
nikluge-au-2022-train-005449,차마 거절할수가없엇어요.....,0
nikluge-au-2022-train-005450,나 한녀당했음 진심...,1
nikluge-au-2022-train-005451,개씹&company&충헤녀 3인방과 가는 영상캠프 버틸수잇을까요?,1
nikluge-au-2022-train-005452,날따뜻할때엿는데..,0
nikluge-au-2022-train-005453,점심먹고 이빠딱빠딱 딱은담에 친구랑 둘이서만 산책나왔단말이야 그때 날이 무지좋아서..,0
nikluge-au-2022-train-005454,학교 근처 도는 언니들이랑 쌤들이 많았어..,0
nikluge-au-2022-train-005455,꽃도 많이피구..,0
nikluge-au-2022-train-005456,한참 걷다가 주머니에 잇던 사탕 생각나서 양치한것두 까먹고 걍 먹었거든,0
nikluge-au-2022-train-005457,2급이랑 수준차이 너무나서 내 대가리로는 절대이해못하겟음,1
nikluge-au-2022-train-005458,얘들아 함 봐봐,0
nikluge-au-2022-train-005459,&name& 진지충이야,1
nikluge-au-2022-train-005460,레드카펫이 있다고,0
nikluge-au-2022-train-005461,멍청이들아,1
nikluge-au-2022-train-005462,감자탕에 소주한잔 하고싶다....,0
nikluge-au-2022-train-005463,아 진짜 자기관리 0인 개저씨들 극혐이야,1
nikluge-au-2022-train-005464,저거 신청하는거에 인스타나 페북 계정 쓰는거 있거든?,0
nikluge-au-2022-train-005465,오늘 일일팬매 레나 찍은거 방금 봤는데,0
nikluge-au-2022-train-005466,내가 문제 답하는동안 레나 내 폰케이스 관찰했어;;;;;,0
nikluge-au-2022-train-005467,러마 가냐,0
nikluge-au-2022-train-005468,나갈까 말까 고민중임,0
nikluge-au-2022-train-005469,&location&이 우리나라에 한짓들 들어도 감히? 이런것보단 그냥 존나 할짓이 아닌 짓을 한것에 대한 분노임,1
nikluge-au-2022-train-005470,헬조선헬조선할땐 언제고 늘 어떻게들 이렇게까지 `나라`에 감정이입하는건지,1
nikluge-au-2022-train-005471,&location&놈들이나 &location&놈들이나 제정신이 아니란 결론이 나와야하는거 아닌지,1
nikluge-au-2022-train-005472,걍 다같이 미친애국자집단돼서 아무일에나 지랄하자로 결론내버리네,1
nikluge-au-2022-train-005473,결국 그게 멍청이란 가장 큰 증거가 되겟지만..,1
nikluge-au-2022-train-005474,엄마 고생고생시키고 태어나서 개소리만 하고잇는데 님의 출생이 우리한테 무슨 가치가 잇는데요,1
nikluge-au-2022-train-005475, 이제 자존감 높은척하면서 남의 불행 쫓아다니는거 그만하세용,1
nikluge-au-2022-train-005476,묘하게 주술 안맞게 단어 잘못 쓰는것도 너무 남자의 특징임..,1
nikluge-au-2022-train-005477,저오타쿤데 사회성ㅅㅌㅊ인데여!?!,1
nikluge-au-2022-train-005478,착각을 하고 잇거나 진짜 흔치않은 케이스거나,1
nikluge-au-2022-train-005479,그와 동시에 `오타쿠 탄압하는 머글들`에게 반감가지고..,1
nikluge-au-2022-train-005480,남혐은ㅓ잇어요,1
nikluge-au-2022-train-005481,남자를 사람으로 취급하지말자,1
nikluge-au-2022-train-005482,이정도면 한남충인가,1
nikluge-au-2022-train-005483,진정한 페미니스트 &name&이는 머하노??,1
nikluge-au-2022-train-005484,남자 새끼들은 만사가 재밋나봄,1
nikluge-au-2022-train-005485,안쓰럽노..,1
nikluge-au-2022-train-005486,찌라시 공유하는 새끼들 지는 머 &name& &name&이랑 다르다고 생각하는게 존나 웃기네,1
nikluge-au-2022-train-005487,몇몇 인간들 먼일 잇을 때마다 나서서 구원자인척 세상 다깨우친척하는거 짜증나죽겟음..,1
nikluge-au-2022-train-005488,조만간 우리나라서 예수도 나오겟음..,1
nikluge-au-2022-train-005489,근데 아무리 그래도 스크린도어 어머니 유방 따위 운운하는 쿠소시에 비유해가며 비꼬는게 개구려요,1
nikluge-au-2022-train-005490,한녀살려,1
nikluge-au-2022-train-005491,한녀들 남돌들 범죄만 안저질러도 허버허버 착즙하는데 그놈의 고추단속을 못해서 매일 이 지랄이고,1
nikluge-au-2022-train-005492,니가 그정도 인간이니까 친해졋겟지만,1
nikluge-au-2022-train-005493,&name&이랑 일주일에6번씩쳐만나면서 커피마셧겟냐,1
nikluge-au-2022-train-005494,&affiliation&쯤 가서도 놀고먹고 칠렐레팔렐레..,1
nikluge-au-2022-train-005495,느개비 이웃집 할머니한테 몰래 계란던짐,1
nikluge-au-2022-train-005496,먼 아무때나 가서 수액을 맞으라질 않나,0
nikluge-au-2022-train-005497,마감이니 뭐니 하면서 밤새지말고 낮에 작업을 해,0
nikluge-au-2022-train-005498,눈감고들어도 목소리에서부터 좆찐따미 발산,1
nikluge-au-2022-train-005499,남좆고딩들 머 땀냄새가 절케 나,1
